0.05,0.05,0.28
-9.651499,9.732042,-0.0175
-9.501475,9.702013,-0.0475
-9.361521,9.682054,-0.0675
-9.131479,9.732042,-0.0175
-9.051523,9.702013,-0.0475
-8.931467,9.742052,-0.0075
-8.711497,9.682054,-0.0675
-8.641489,9.732042,-0.0175
-8.451487,9.732042,-0.0175
-8.351511,9.672045,-0.0775
-8.191477,9.662035,-0.0875
-7.961497,9.652025,-0.0975
-7.911509,9.692003,-0.0575
-7.681467,9.722032,-0.0275
-7.541514,9.672045,-0.0775
-7.411509,9.682054,-0.0675
-7.251475,9.722032,-0.0275
-7.111521,9.662035,-0.0875
-6.931467,9.77202,0.0225
-6.791514,9.722032,-0.0275
-6.651499,9.712023,-0.0375
-6.521494,9.652025,-0.0975
-6.391489,9.682054,-0.0675
-6.221506,9.662035,-0.0875
-6.031504,9.77202,0.0225
-5.841501,9.752001,0.0025
-5.721506,9.652025,-0.0975
-5.571482,9.702013,-0.0475
-5.451487,9.662035,-0.0875
-5.271494,9.672045,-0.0775
-5.131479,9.742052,-0.0075
-4.921519,9.752001,0.0025
-4.861521,9.712023,-0.0375
-4.731516,9.662035,-0.0875
-4.481516,9.722032,-0.0275
-4.361521,9.662035,-0.0875
-4.261484,9.78203,0.0325
-4.071482,9.642015,-0.1075
-3.891489,9.752001,0.0025
-3.761484,9.732042,-0.0175
-3.611521,9.672045,-0.0775
-3.551523,9.652025,-0.0975
-3.331492,9.742052,-0.0075
-3.151499,9.712023,-0.0375
-3.031504,9.722032,-0.0275
-2.911509,9.662035,-0.0875
-2.771494,9.742052,-0.0075
-2.62147,9.702013,-0.0475
-2.431467,9.672045,-0.0775
-2.351511,9.732042,-0.0175
-2.111521,9.682054,-0.0675
-2.021494,9.732042,-0.0175
-1.87147,9.742052,-0.0075
-1.62147,9.712023,-0.0375
-1.551523,9.742052,-0.0075
-1.451487,9.742052,-0.0075
-1.201487,9.702013,-0.0475
-1.111521,9.752001,0.0025
-0.911509,9.702013,-0.0475
-0.801523,9.712023,-0.0375
-0.681467,9.662035,-0.0875
-0.491526,9.692003,-0.0575
-0.351511,9.712023,-0.0375
-0.201487,9.722032,-0.0275
-0.021494,9.702013,-0.0475
0.098501,9.692003,-0.0575
-9.651499,9.582018,-0.0175
-9.531504,9.55205,-0.0475
-9.361521,9.54204,-0.0575
-9.211497,9.572008,-0.0275
-9.111521,9.54204,-0.0575
-8.921519,9.55205,-0.0475
-8.751475,9.572008,-0.0275
-8.581492,9.53203,-0.0675
-8.471506,9.52202,-0.0775
-8.321482,9.561998,-0.0375
-8.171519,9.54204,-0.0575
-8.001475,9.492052,-0.1075
-7.851511,9.51201,-0.0875
-7.631479,9.55205,-0.0475
-7.551523,9.592028,-0.0075
-7.411509,9.54204,-0.0575
-7.271494,9.54204,-0.0575
-7.071482,9.582018,-0.0175
-6.961497,9.602037,0.0025
-6.771494,9.53203,-0.0675
-6.611521,9.572008,-0.0275
-6.511484,9.55205,-0.0475
-6.381479,9.52202,-0.0775
-6.181467,9.53203,-0.0675
-6.021494,9.52202,-0.0775
-5.911509,9.54204,-0.0575
-5.761484,9.561998,-0.0375
-5.611521,9.572008,-0.0275
-5.421519,9.502001,-0.0975
-5.321482,9.502001,-0.0975
-5.131479,9.51201,-0.0875
-5.011484,9.582018,-0.0175
-4.861521,9.55205,-0.0475
-4.741526,9.55205,-0.0475
-4.531504,9.561998,-0.0375
-4.411509,9.582018,-0.0175
-4.261484,9.492052,-0.1075
-4.12147,9.54204,-0.0575
-3.981516,9.52202,-0.0775
-3.801523,9.52202,-0.0775
-3.651499,9.612047,0.0125
-3.511484,9.55205,-0.0475
-3.401499,9.52202,-0.0775
-3.141489,9.502001,-0.0975
-3.061472,9.502001,-0.0975
-2.891489,9.502001,-0.0975
-2.761484,9.54204,-0.0575
-2.591501,9.54204,-0.0575
-2.451487,9.592028,-0.0075
-2.281504,9.54204,-0.0575
-2.151499,9.561998,-0.0375
-2.011484,9.561998,-0.0375
-1.881479,9.582018,-0.0175
-1.691477,9.582018,-0.0175
-1.581492,9.582018,-0.0175
-1.461497,9.602037,0.0025
-1.211497,9.52202,-0.0775
-1.101511,9.55205,-0.0475
-0.961497,9.561998,-0.0375
-0.781504,9.53203,-0.0675
-0.631479,9.55205,-0.0475
-0.541514,9.572008,-0.0275
-0.391489,9.51201,-0.0875
-0.231516,9.502001,-0.0975
-0.071482,9.53203,-0.0675
0.12853,9.561998,-0.0375
-9.651499,9.442003,-0.0075
-9.491526,9.382006,-0.0675
-9.391489,9.362047,-0.0875
-9.191477,9.352037,-0.0975
-9.081492,9.392015,-0.0575
-8.901499,9.352037,-0.0975
-8.801523,9.402025,-0.0475
-8.631479,9.412035,-0.0375
-8.451487,9.362047,-0.0875
-8.301523,9.412035,-0.0375
-8.131479,9.412035,-0.0375
-7.961497,9.402025,-0.0475
-7.891489,9.332018,-0.1175
-7.721506,9.402025,-0.0475
-7.541514,9.432054,-0.0175
-7.391489,9.412035,-0.0375
-7.251475,9.372057,-0.0775
-7.071482,9.412035,-0.0375
-6.981516,9.402025,-0.0475
-6.791514,9.352037,-0.0975
-6.62147,9.412035,-0.0375
-6.541514,9.422045,-0.0275
-6.37147,9.402025,-0.0475
-6.221506,9.392015,-0.0575
-6.011484,9.442003,-0.0075
-5.971506,9.342028,-0.1075
-5.761484,9.362047,-0.0875
-5.661509,9.482042,0.0325
-5.481516,9.352037,-0.0975
-5.301523,9.392015,-0.0575
-5.12147,9.412035,-0.0375
-4.991526,9.462023,0.0125
-4.881479,9.412035,-0.0375
-4.651499,9.422045,-0.0275
-4.561472,9.352037,-0.0975
-4.421519,9.362047,-0.0875
-4.251475,9.432054,-0.0175
-4.111521,9.412035,-0.0375
-3.951487,9.412035,-0.0375
-3.861521,9.442003,-0.0075
-3.62147,9.382006,-0.0675
-3.521494,9.392015,-0.0575
-3.311472,9.392015,-0.0575
-3.151499,9.382006,-0.0675
-3.051523,9.442003,-0.0075
-2.891489,9.382006,-0.0675
-2.751475,9.442003,-0.0075
-2.661509,9.362047,-0.0875
-2.451487,9.452013,0.0025
-2.281504,9.392015,-0.0575
-2.131479,9.372057,-0.0775
-2.011484,9.412035,-0.0375
-1.821482,9.372057,-0.0775
-1.651499,9.412035,-0.0375
-1.551523,9.452013,0.0025
-1.381479,9.352037,-0.0975
-1.201487,9.412035,-0.0375
-1.071482,9.362047,-0.0875
-0.931467,9.352037,-0.0975
-0.841501,9.422045,-0.0275
-0.661509,9.402025,-0.0475
-0.491526,9.422045,-0.0275
-0.331492,9.422045,-0.0275
-0.201487,9.362047,-0.0875
-0.041514,9.402025,-0.0475
0.048513,9.422045,-0.0275
-9.62147,9.222032,-0.0775
-9.541514,9.232042,-0.0675
-9.351511,9.242052,-0.0575
